index,glir11,qo11,qt11,wc11,glir22,qo22,qt22,wc22
7075,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7076,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7077,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7078,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7079,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7080,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7081,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7082,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7083,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7084,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7085,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7086,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7087,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7088,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7089,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7090,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7091,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7092,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7093,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7094,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7095,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7096,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7097,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7098,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7099,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7100,1672,251.72,308.72,4.987756875,1130,117.72,129.62,1.000756875
7101,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7102,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7103,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7104,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7105,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7106,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7107,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7108,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7109,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7110,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7111,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7112,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7113,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7114,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7115,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7116,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7117,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7118,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7119,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7120,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7121,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7122,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7123,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7124,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7125,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7126,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7127,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7128,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7129,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7130,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7131,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7132,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7133,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7134,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7135,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7136,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7137,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7138,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7139,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7140,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7141,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7142,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7143,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7144,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7145,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7146,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7147,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7148,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7149,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7150,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7151,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7152,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7153,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7154,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7155,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7156,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7157,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7158,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7159,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7160,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7161,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7162,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7163,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7164,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7165,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7166,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7167,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7168,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7169,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7170,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7171,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7172,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7173,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7174,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7175,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7176,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7177,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7178,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7179,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7180,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7181,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7182,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7183,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7184,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7185,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7186,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7187,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7188,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7189,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7190,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7191,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7192,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7193,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7194,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7195,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7196,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7197,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7198,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7199,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7200,4892,239.1,295.2,5.022781544,4350,105.1,116.1,1.035781544
7201,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7202,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7203,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7204,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7205,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7206,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7207,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7208,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7209,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7210,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7211,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7212,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7213,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7214,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7215,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7216,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7217,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7218,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7219,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7220,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7221,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7222,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7223,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7224,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7225,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7226,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7227,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7228,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7229,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7230,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7231,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7232,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7233,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7234,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7235,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7236,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7237,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7238,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7239,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7240,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7241,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7242,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7243,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7244,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7245,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7246,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7247,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7248,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7249,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7250,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7251,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7252,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7253,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7254,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7255,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7256,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7257,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7258,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7259,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7260,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7261,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7262,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7263,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7264,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7265,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7266,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7267,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7268,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7269,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7270,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7271,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7272,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7273,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7274,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7275,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7276,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7277,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7278,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7279,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7280,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7281,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7282,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7283,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7284,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7285,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7286,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7287,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7288,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7289,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7290,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7291,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7292,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7293,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7294,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7295,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7296,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7297,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7298,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7299,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7300,4382,235.1,290.2,4.966431929,3840,101.1,111.1,0.979431929
7301,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7302,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7303,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7304,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7305,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7306,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7307,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7308,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7309,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7310,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7311,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7312,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7313,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7314,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7315,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7316,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7317,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7318,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7319,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7320,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7321,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7322,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7323,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7324,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7325,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7326,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7327,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7328,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7329,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7330,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7331,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7332,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7333,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7334,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7335,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7336,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7337,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7338,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7339,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7340,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7341,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7342,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7343,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7344,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7345,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7346,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7347,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7348,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7349,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7350,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7351,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7352,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7353,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7354,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7355,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7356,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7357,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7358,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7359,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7360,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7361,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7362,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7363,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7364,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7365,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7366,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7367,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7368,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7369,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7370,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7371,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7372,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7373,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7374,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7375,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7376,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7377,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7378,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7379,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7380,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7381,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7382,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7383,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7384,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7385,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7386,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7387,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7388,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7389,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7390,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7391,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7392,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7393,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7394,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7395,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7396,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7397,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7398,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7399,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7400,3092,256.6,313.7,4.956305331,2550,122.6,134.6,0.969305331
7401,1502,134,179.1,3.987,960,0,0,0
7402,1502,134,179.1,3.987,960,0,0,0
7403,1502,134,179.1,3.987,960,0,0,0
7404,1502,134,179.1,3.987,960,0,0,0
7405,1502,134,179.1,3.987,960,0,0,0
7406,1502,134,179.1,3.987,960,0,0,0
7407,1502,134,179.1,3.987,960,0,0,0
7408,1502,134,179.1,3.987,960,0,0,0
7409,1502,134,179.1,3.987,960,0,0,0
7410,1502,134,179.1,3.987,960,0,0,0
7411,1502,134,179.1,3.987,960,0,0,0
7412,1502,134,179.1,3.987,960,0,0,0
7413,1502,134,179.1,3.987,960,0,0,0
7414,1502,134,179.1,3.987,960,0,0,0
7415,1502,134,179.1,3.987,960,0,0,0
7416,1502,134,179.1,3.987,960,0,0,0
7417,1502,134,179.1,3.987,960,0,0,0
7418,1502,134,179.1,3.987,960,0,0,0
7419,1502,134,179.1,3.987,960,0,0,0
7420,1502,134,179.1,3.987,960,0,0,0
7421,1502,134,179.1,3.987,960,0,0,0
7422,1502,134,179.1,3.987,960,0,0,0
7423,1502,134,179.1,3.987,960,0,0,0
7424,1502,134,179.1,3.987,960,0,0,0
7425,1502,134,179.1,3.987,960,0,0,0
7426,1502,134,179.1,3.987,960,0,0,0
7427,1502,134,179.1,3.987,960,0,0,0
7428,1502,134,179.1,3.987,960,0,0,0
7429,1502,134,179.1,3.987,960,0,0,0
7430,1502,134,179.1,3.987,960,0,0,0
7431,1502,134,179.1,3.987,960,0,0,0
7432,1502,134,179.1,3.987,960,0,0,0
7433,1502,134,179.1,3.987,960,0,0,0
7434,1502,134,179.1,3.987,960,0,0,0
7435,1502,134,179.1,3.987,960,0,0,0
7436,1502,134,179.1,3.987,960,0,0,0
7437,1502,134,179.1,3.987,960,0,0,0
7438,1502,134,179.1,3.987,960,0,0,0
7439,1502,134,179.1,3.987,960,0,0,0
7440,1502,134,179.1,3.987,960,0,0,0
7441,1502,134,179.1,3.987,960,0,0,0
7442,1502,134,179.1,3.987,960,0,0,0
7443,1502,134,179.1,3.987,960,0,0,0
7444,1502,134,179.1,3.987,960,0,0,0
7445,1502,134,179.1,3.987,960,0,0,0
7446,1502,134,179.1,3.987,960,0,0,0
7447,1502,134,179.1,3.987,960,0,0,0
7448,1502,134,179.1,3.987,960,0,0,0
7449,1502,134,179.1,3.987,960,0,0,0
7450,1502,134,179.1,3.987,960,0,0,0
7451,1502,134,179.1,3.987,960,0,0,0
7452,1502,134,179.1,3.987,960,0,0,0
7453,1502,134,179.1,3.987,960,0,0,0
7454,1502,134,179.1,3.987,960,0,0,0
7455,1502,134,179.1,3.987,960,0,0,0
7456,1502,134,179.1,3.987,960,0,0,0
7457,1502,134,179.1,3.987,960,0,0,0
7458,1502,134,179.1,3.987,960,0,0,0
7459,1502,134,179.1,3.987,960,0,0,0
7460,1502,134,179.1,3.987,960,0,0,0
7461,1502,134,179.1,3.987,960,0,0,0
7462,1502,134,179.1,3.987,960,0,0,0
7463,1502,134,179.1,3.987,960,0,0,0
7464,1502,134,179.1,3.987,960,0,0,0
7465,1502,134,179.1,3.987,960,0,0,0
7466,1502,134,179.1,3.987,960,0,0,0
7467,1502,134,179.1,3.987,960,0,0,0
7468,1502,134,179.1,3.987,960,0,0,0
7469,1502,134,179.1,3.987,960,0,0,0
7470,1502,134,179.1,3.987,960,0,0,0
7471,1502,134,179.1,3.987,960,0,0,0
7472,1502,134,179.1,3.987,960,0,0,0
7473,1502,134,179.1,3.987,960,0,0,0
7474,1502,134,179.1,3.987,960,0,0,0
7475,1502,134,179.1,3.987,960,0,0,0
7476,1502,134,179.1,3.987,960,0,0,0
7477,1502,134,179.1,3.987,960,0,0,0
7478,1502,134,179.1,3.987,960,0,0,0
7479,1502,134,179.1,3.987,960,0,0,0
