index,glir,qo,qt,wc,ch,gor
2349,167.2,251.72,446.91,4.99,1452.34,10642.78
2350,167.2,251.72,446.91,4.99,1452.34,10642.78
2351,167.2,251.72,446.91,4.99,1452.34,10642.78
2352,167.2,251.72,446.91,4.99,1452.34,10642.78
2353,167.2,251.72,446.91,4.99,1452.34,10642.78
2354,167.2,251.72,446.91,4.99,1452.34,10642.78
2355,167.2,251.72,446.91,4.99,1452.34,10642.78
2356,167.2,251.72,446.91,4.99,1452.34,10642.78
2357,167.2,251.72,446.91,4.99,1452.34,10642.78
2358,167.2,251.72,446.91,4.99,1452.34,10642.78
2359,167.2,251.72,446.91,4.99,1452.34,10642.78
2360,167.2,251.72,446.91,4.99,1452.34,10642.78
2361,167.2,251.72,446.91,4.99,1452.34,10642.78
2362,167.2,251.72,446.91,4.99,1452.34,10642.78
2363,167.2,251.72,446.91,4.99,1452.34,10642.78
2364,167.2,251.72,446.91,4.99,1452.34,10642.78
2365,167.2,251.72,446.91,4.99,1452.34,10642.78
2366,167.2,251.72,446.91,4.99,1452.34,10642.78
2367,167.2,251.72,446.91,4.99,1452.34,10642.78
2368,489.2,239.1,434.2,5.02,1333.4,11175.24
2369,489.2,239.1,434.2,5.02,1333.4,11175.24
2370,489.2,239.1,434.2,5.02,1333.4,11175.24
2371,489.2,239.1,434.2,5.02,1333.4,11175.24
2372,489.2,239.1,434.2,5.02,1333.4,11175.24
2373,489.2,239.1,434.2,5.02,1333.4,11175.24
2374,489.2,239.1,434.2,5.02,1333.4,11175.24
2375,489.2,239.1,434.2,5.02,1333.4,11175.24
2376,489.2,239.1,434.2,5.02,1333.4,11175.24
2377,489.2,239.1,434.2,5.02,1333.4,11175.24
2378,489.2,239.1,434.2,5.02,1333.4,11175.24
2379,489.2,239.1,434.2,5.02,1333.4,11175.24
2380,489.2,239.1,434.2,5.02,1333.4,11175.24
2381,489.2,239.1,434.2,5.02,1333.4,11175.24
2382,489.2,239.1,434.2,5.02,1333.4,11175.24
2383,489.2,239.1,434.2,5.02,1333.4,11175.24
2384,489.2,239.1,434.2,5.02,1333.4,11175.24
2385,489.2,239.1,434.2,5.02,1333.4,11175.24
2386,489.2,239.1,434.2,5.02,1333.4,11175.24
2387,489.2,239.1,434.2,5.02,1333.4,11175.24
2388,489.2,239.1,434.2,5.02,1333.4,11175.24
2389,489.2,239.1,434.2,5.02,1333.4,11175.24
2390,489.2,239.1,434.2,5.02,1333.4,11175.24
2391,489.2,239.1,434.2,5.02,1333.4,11175.24
2392,489.2,239.1,434.2,5.02,1333.4,11175.24
2393,489.2,239.1,434.2,5.02,1333.4,11175.24
2394,489.2,239.1,434.2,5.02,1333.4,11175.24
2395,489.2,239.1,434.2,5.02,1333.4,11175.24
2396,489.2,239.1,434.2,5.02,1333.4,11175.24
2397,489.2,239.1,434.2,5.02,1333.4,11175.24
2398,489.2,239.1,434.2,5.02,1333.4,11175.24
2399,489.2,239.1,434.2,5.02,1333.4,11175.24
2400,489.2,239.1,434.2,5.02,1333.4,11175.24
2401,438.2,235.1,430.1,4.97,1283,11365.38
2402,438.2,235.1,430.1,4.97,1283,11365.38
2403,438.2,235.1,430.1,4.97,1283,11365.38
2404,438.2,235.1,430.1,4.97,1283,11365.38
2405,438.2,235.1,430.1,4.97,1283,11365.38
2406,438.2,235.1,430.1,4.97,1283,11365.38
2407,438.2,235.1,430.1,4.97,1283,11365.38
2408,438.2,235.1,430.1,4.97,1283,11365.38
2409,438.2,235.1,430.1,4.97,1283,11365.38
2410,438.2,235.1,430.1,4.97,1283,11365.38
2411,438.2,235.1,430.1,4.97,1283,11365.38
2412,438.2,235.1,430.1,4.97,1283,11365.38
2413,438.2,235.1,430.1,4.97,1283,11365.38
2414,438.2,235.1,430.1,4.97,1283,11365.38
2415,438.2,235.1,430.1,4.97,1283,11365.38
2416,438.2,235.1,430.1,4.97,1283,11365.38
2417,438.2,235.1,430.1,4.97,1283,11365.38
2418,438.2,235.1,430.1,4.97,1283,11365.38
2419,438.2,235.1,430.1,4.97,1283,11365.38
2420,438.2,235.1,430.1,4.97,1283,11365.38
2421,438.2,235.1,430.1,4.97,1283,11365.38
2422,438.2,235.1,430.1,4.97,1283,11365.38
2423,438.2,235.1,430.1,4.97,1283,11365.38
2424,438.2,235.1,430.1,4.97,1283,11365.38
2425,438.2,235.1,430.1,4.97,1283,11365.38
2426,438.2,235.1,430.1,4.97,1283,11365.38
2427,438.2,235.1,430.1,4.97,1283,11365.38
2428,438.2,235.1,430.1,4.97,1283,11365.38
2429,438.2,235.1,430.1,4.97,1283,11365.38
2430,438.2,235.1,430.1,4.97,1283,11365.38
2431,438.2,235.1,430.1,4.97,1283,11365.38
2432,438.2,235.1,430.1,4.97,1283,11365.38
2433,438.2,235.1,430.1,4.97,1283,11365.38
2434,438.2,235.1,430.1,4.97,1283,11365.38
2435,309.2,256.6,451.8,4.96,1040.75,10452.07
2436,309.2,256.6,451.8,4.96,1040.75,10452.07
2437,309.2,256.6,451.8,4.96,1040.75,10452.07
2438,309.2,256.6,451.8,4.96,1040.75,10452.07
2439,309.2,256.6,451.8,4.96,1040.75,10452.07
2440,309.2,256.6,451.8,4.96,1040.75,10452.07
2441,309.2,256.6,451.8,4.96,1040.75,10452.07
2442,309.2,256.6,451.8,4.96,1040.75,10452.07
2443,309.2,256.6,451.8,4.96,1040.75,10452.07
2444,309.2,256.6,451.8,4.96,1040.75,10452.07
2445,309.2,256.6,451.8,4.96,1040.75,10452.07
2446,309.2,256.6,451.8,4.96,1040.75,10452.07
2447,309.2,256.6,451.8,4.96,1040.75,10452.07
2448,309.2,256.6,451.8,4.96,1040.75,10452.07
2449,309.2,256.6,451.8,4.96,1040.75,10452.07
2450,309.2,256.6,451.8,4.96,1040.75,10452.07
2451,309.2,256.6,451.8,4.96,1040.75,10452.07
2452,309.2,256.6,451.8,4.96,1040.75,10452.07
2453,309.2,256.6,451.8,4.96,1040.75,10452.07
2454,309.2,256.6,451.8,4.96,1040.75,10452.07
2455,309.2,256.6,451.8,4.96,1040.75,10452.07
2456,309.2,256.6,451.8,4.96,1040.75,10452.07
2457,309.2,256.6,451.8,4.96,1040.75,10452.07
2458,309.2,256.6,451.8,4.96,1040.75,10452.07
2459,309.2,256.6,451.8,4.96,1040.75,10452.07
2460,309.2,256.6,451.8,4.96,1040.75,10452.07
2461,309.2,256.6,451.8,4.96,1040.75,10452.07
2462,309.2,256.6,451.8,4.96,1040.75,10452.07
2463,309.2,256.6,451.8,4.96,1040.75,10452.07
2464,309.2,256.6,451.8,4.96,1040.75,10452.07
2465,309.2,256.6,451.8,4.96,1040.75,10452.07
2466,309.2,256.6,451.8,4.96,1040.75,10452.07
2467,309.2,256.6,451.8,4.96,1040.75,10452.07
2468,150.2,134,328,3.99,1588,19641.79
2469,150.2,134,328,3.99,1588,19641.79
2470,150.2,134,328,3.99,1588,19641.79
2471,150.2,134,328,3.99,1588,19641.79
2472,150.2,134,328,3.99,1588,19641.79
2473,150.2,134,328,3.99,1588,19641.79
2474,150.2,134,328,3.99,1588,19641.79
2475,150.2,134,328,3.99,1588,19641.79
2476,150.2,134,328,3.99,1588,19641.79
2477,150.2,134,328,3.99,1588,19641.79
2478,150.2,134,328,3.99,1588,19641.79
2479,150.2,134,328,3.99,1588,19641.79
2480,150.2,134,328,3.99,1588,19641.79
2481,150.2,134,328,3.99,1588,19641.79
2482,150.2,134,328,3.99,1588,19641.79
2483,150.2,134,328,3.99,1588,19641.79
2484,150.2,134,328,3.99,1588,19641.79
2485,150.2,134,328,3.99,1588,19641.79
2486,150.2,134,328,3.99,1588,19641.79
2487,150.2,134,328,3.99,1588,19641.79
2488,150.2,134,328,3.99,1588,19641.79
2489,150.2,134,328,3.99,1588,19641.79
2490,150.2,134,328,3.99,1588,19641.79
2491,150.2,134,328,3.99,1588,19641.79
2492,150.2,134,328,3.99,1588,19641.79
2493,150.2,134,328,3.99,1588,19641.79
2494,150.2,134,328,3.99,1588,19641.79
2495,150.2,134,328,3.99,1588,19641.79
2496,150.2,134,328,3.99,1588,19641.79
2497,150.2,134,328,3.99,1588,19641.79
2498,150.2,134,328,3.99,1588,19641.79
2499,150.2,134,328,3.99,1588,19641.79
2500,150.2,134,328,3.99,1588,19641.79
2501,332.2,327.1,523.1,5.01,834,8291.04
2502,332.2,327.1,523.1,5.01,834,8291.04
2503,332.2,327.1,523.1,5.01,834,8291.04
2504,332.2,327.1,523.1,5.01,834,8291.04
2505,332.2,327.1,523.1,5.01,834,8291.04
2506,332.2,327.1,523.1,5.01,834,8291.04
2507,332.2,327.1,523.1,5.01,834,8291.04
2508,332.2,327.1,523.1,5.01,834,8291.04
2509,332.2,327.1,523.1,5.01,834,8291.04
2510,332.2,327.1,523.1,5.01,834,8291.04
2511,332.2,327.1,523.1,5.01,834,8291.04
2512,332.2,327.1,523.1,5.01,834,8291.04
2513,332.2,327.1,523.1,5.01,834,8291.04
2514,332.2,327.1,523.1,5.01,834,8291.04
2515,332.2,327.1,523.1,5.01,834,8291.04
2516,332.2,327.1,523.1,5.01,834,8291.04
2517,332.2,327.1,523.1,5.01,834,8291.04
2518,332.2,327.1,523.1,5.01,834,8291.04
2519,332.2,327.1,523.1,5.01,834,8291.04
2520,332.2,327.1,523.1,5.01,834,8291.04
2521,332.2,327.1,523.1,5.01,834,8291.04
2522,332.2,327.1,523.1,5.01,834,8291.04
2523,332.2,327.1,523.1,5.01,834,8291.04
2524,332.2,327.1,523.1,5.01,834,8291.04
2525,332.2,327.1,523.1,5.01,834,8291.04
2526,332.2,327.1,523.1,5.01,834,8291.04
2527,332.2,327.1,523.1,5.01,834,8291.04
2528,332.2,327.1,523.1,5.01,834,8291.04
2529,332.2,327.1,523.1,5.01,834,8291.04
2530,332.2,327.1,523.1,5.01,834,8291.04
2531,332.2,327.1,523.1,5.01,834,8291.04
2532,332.2,327.1,523.1,5.01,834,8291.04
2533,332.2,327.1,523.1,5.01,834,8291.04
2534,332.2,327.1,523.1,5.01,834,8291.04
2535,289.2,268.9,464.3,5.01,1002,9973.97
2536,289.2,268.9,464.3,5.01,1002,9973.97
2537,289.2,268.9,464.3,5.01,1002,9973.97
2538,289.2,268.9,464.3,5.01,1002,9973.97
2539,289.2,268.9,464.3,5.01,1002,9973.97
2540,289.2,268.9,464.3,5.01,1002,9973.97
2541,289.2,268.9,464.3,5.01,1002,9973.97
2542,289.2,268.9,464.3,5.01,1002,9973.97
2543,289.2,268.9,464.3,5.01,1002,9973.97
2544,289.2,268.9,464.3,5.01,1002,9973.97
2545,289.2,268.9,464.3,5.01,1002,9973.97
2546,289.2,268.9,464.3,5.01,1002,9973.97
2547,289.2,268.9,464.3,5.01,1002,9973.97
2548,289.2,268.9,464.3,5.01,1002,9973.97
2549,289.2,268.9,464.3,5.01,1002,9973.97
2550,289.2,268.9,464.3,5.01,1002,9973.97
2551,289.2,268.9,464.3,5.01,1002,9973.97
2552,289.2,268.9,464.3,5.01,1002,9973.97
2553,289.2,268.9,464.3,5.01,1002,9973.97
2554,289.2,268.9,464.3,5.01,1002,9973.97
2555,289.2,268.9,464.3,5.01,1002,9973.97
2556,289.2,268.9,464.3,5.01,1002,9973.97
2557,289.2,268.9,464.3,5.01,1002,9973.97
2558,289.2,268.9,464.3,5.01,1002,9973.97
2559,289.2,268.9,464.3,5.01,1002,9973.97
2560,289.2,268.9,464.3,5.01,1002,9973.97
2561,289.2,268.9,464.3,5.01,1002,9973.97
2562,289.2,268.9,464.3,5.01,1002,9973.97
2563,289.2,268.9,464.3,5.01,1002,9973.97
2564,289.2,268.9,464.3,5.01,1002,9973.97
2565,289.2,268.9,464.3,5.01,1002,9973.97
2566,289.2,268.9,464.3,5.01,1002,9973.97
2567,289.2,268.9,464.3,5.01,1002,9973.97
2568,134.2,196.3,390.9,4.94,1482.58,13509.93
2569,134.2,196.3,390.9,4.94,1482.58,13509.93
2570,134.2,196.3,390.9,4.94,1482.58,13509.93
2571,134.2,196.3,390.9,4.94,1482.58,13509.93
2572,134.2,196.3,390.9,4.94,1482.58,13509.93
2573,134.2,196.3,390.9,4.94,1482.58,13509.93
2574,134.2,196.3,390.9,4.94,1482.58,13509.93
2575,134.2,196.3,390.9,4.94,1482.58,13509.93
2576,134.2,196.3,390.9,4.94,1482.58,13509.93
2577,134.2,196.3,390.9,4.94,1482.58,13509.93
2578,134.2,196.3,390.9,4.94,1482.58,13509.93
2579,134.2,196.3,390.9,4.94,1482.58,13509.93
2580,134.2,196.3,390.9,4.94,1482.58,13509.93
2581,134.2,196.3,390.9,4.94,1482.58,13509.93
2582,134.2,196.3,390.9,4.94,1482.58,13509.93
2583,134.2,196.3,390.9,4.94,1482.58,13509.93
2584,134.2,196.3,390.9,4.94,1482.58,13509.93
2585,134.2,196.3,390.9,4.94,1482.58,13509.93
2586,134.2,196.3,390.9,4.94,1482.58,13509.93
2587,134.2,196.3,390.9,4.94,1482.58,13509.93
2588,134.2,196.3,390.9,4.94,1482.58,13509.93
2589,134.2,196.3,390.9,4.94,1482.58,13509.93
2590,134.2,196.3,390.9,4.94,1482.58,13509.93
2591,134.2,196.3,390.9,4.94,1482.58,13509.93
2592,134.2,196.3,390.9,4.94,1482.58,13509.93
2593,134.2,196.3,390.9,4.94,1482.58,13509.93
2594,134.2,196.3,390.9,4.94,1482.58,13509.93
2595,134.2,196.3,390.9,4.94,1482.58,13509.93
2596,134.2,196.3,390.9,4.94,1482.58,13509.93
2597,134.2,196.3,390.9,4.94,1482.58,13509.93
2598,134.2,196.3,390.9,4.94,1482.58,13509.93
2599,134.2,196.3,390.9,4.94,1482.58,13509.93
2600,134.2,196.3,390.9,4.94,1482.58,13509.93
2601,54.2,260.12,460.32,8.67,1181,13463.02
2602,54.2,260.12,460.32,8.67,1181,13463.02
2603,54.2,260.12,460.32,8.67,1181,13463.02
2604,54.2,260.12,460.32,8.67,1181,13463.02
2605,54.2,260.12,460.32,8.67,1181,13463.02
2606,54.2,260.12,460.32,8.67,1181,13463.02
2607,54.2,260.12,460.32,8.67,1181,13463.02
2608,54.2,260.12,460.32,8.67,1181,13463.02
2609,54.2,260.12,460.32,8.67,1181,13463.02
2610,54.2,260.12,460.32,8.67,1181,13463.02
2611,54.2,260.12,460.32,8.67,1181,13463.02
2612,54.2,260.12,460.32,8.67,1181,13463.02
2613,54.2,260.12,460.32,8.67,1181,13463.02
2614,54.2,260.12,460.32,8.67,1181,13463.02
2615,54.2,260.12,460.32,8.67,1181,13463.02
2616,54.2,260.12,460.32,8.67,1181,13463.02
2617,54.2,260.12,460.32,8.67,1181,13463.02
2618,54.2,260.12,460.32,8.67,1181,13463.02
2619,54.2,260.12,460.32,8.67,1181,13463.02
2620,54.2,260.12,460.32,8.67,1181,13463.02
2621,54.2,260.12,460.32,8.67,1181,13463.02
2622,54.2,260.12,460.32,8.67,1181,13463.02
2623,54.2,260.12,460.32,8.67,1181,13463.02
2624,54.2,260.12,460.32,8.67,1181,13463.02
2625,54.2,260.12,460.32,8.67,1181,13463.02
2626,54.2,260.12,460.32,8.67,1181,13463.02
2627,54.2,260.12,460.32,8.67,1181,13463.02
2628,54.2,260.12,460.32,8.67,1181,13463.02
2629,54.2,260.12,460.32,8.67,1181,13463.02
2630,54.2,260.12,460.32,8.67,1181,13463.02
2631,54.2,260.12,460.32,8.67,1181,13463.02
2632,54.2,260.12,460.32,8.67,1181,13463.02
2633,54.2,260.12,460.32,8.67,1181,13463.02
2634,54.2,260.12,460.32,8.67,1181,13463.02
2635,54.2,238.43,436.78,7.99,1174.55,14519.98
2636,54.2,238.43,436.78,7.99,1174.55,14519.98
2637,54.2,238.43,436.78,7.99,1174.55,14519.98
2638,54.2,238.43,436.78,7.99,1174.55,14519.98
2639,54.2,238.43,436.78,7.99,1174.55,14519.98
2640,54.2,238.43,436.78,7.99,1174.55,14519.98
2641,54.2,238.43,436.78,7.99,1174.55,14519.98
2642,54.2,238.43,436.78,7.99,1174.55,14519.98
2643,54.2,238.43,436.78,7.99,1174.55,14519.98
2644,54.2,238.43,436.78,7.99,1174.55,14519.98
2645,54.2,238.43,436.78,7.99,1174.55,14519.98
2646,54.2,238.43,436.78,7.99,1174.55,14519.98
2647,54.2,238.43,436.78,7.99,1174.55,14519.98
2648,54.2,238.43,436.78,7.99,1174.55,14519.98
2649,54.2,238.43,436.78,7.99,1174.55,14519.98
2650,54.2,238.43,436.78,7.99,1174.55,14519.98
2651,54.2,238.43,436.78,7.99,1174.55,14519.98
2652,54.2,238.43,436.78,7.99,1174.55,14519.98
2653,54.2,238.43,436.78,7.99,1174.55,14519.98
2654,54.2,238.43,436.78,7.99,1174.55,14519.98
2655,54.2,238.43,436.78,7.99,1174.55,14519.98
2656,54.2,238.43,436.78,7.99,1174.55,14519.98
2657,54.2,238.43,436.78,7.99,1174.55,14519.98
2658,54.2,238.43,436.78,7.99,1174.55,14519.98
2659,54.2,238.43,436.78,7.99,1174.55,14519.98
2660,54.2,238.43,436.78,7.99,1174.55,14519.98
2661,54.2,238.43,436.78,7.99,1174.55,14519.98
2662,54.2,238.43,436.78,7.99,1174.55,14519.98
2663,54.2,238.43,436.78,7.99,1174.55,14519.98
2664,54.2,238.43,436.78,7.99,1174.55,14519.98
2665,54.2,238.43,436.78,7.99,1174.55,14519.98
2666,54.2,238.43,436.78,7.99,1174.55,14519.98
2667,54.2,238.43,436.78,7.99,1174.55,14519.98
2668,169.9,230.49,429.31,8.74,1525,11592.69
2669,169.9,230.49,429.31,8.74,1525,11592.69
2670,169.9,230.49,429.31,8.74,1525,11592.69
2671,169.9,230.49,429.31,8.74,1525,11592.69
2672,169.9,230.49,429.31,8.74,1525,11592.69
2673,169.9,230.49,429.31,8.74,1525,11592.69
2674,169.9,230.49,429.31,8.74,1525,11592.69
2675,169.9,230.49,429.31,8.74,1525,11592.69
2676,169.9,230.49,429.31,8.74,1525,11592.69
2677,169.9,230.49,429.31,8.74,1525,11592.69
2678,169.9,230.49,429.31,8.74,1525,11592.69
2679,169.9,230.49,429.31,8.74,1525,11592.69
2680,169.9,230.49,429.31,8.74,1525,11592.69
2681,169.9,230.49,429.31,8.74,1525,11592.69
2682,169.9,230.49,429.31,8.74,1525,11592.69
2683,169.9,230.49,429.31,8.74,1525,11592.69
2684,169.9,230.49,429.31,8.74,1525,11592.69
2685,169.9,230.49,429.31,8.74,1525,11592.69
2686,169.9,230.49,429.31,8.74,1525,11592.69
2687,169.9,230.49,429.31,8.74,1525,11592.69
2688,169.9,230.49,429.31,8.74,1525,11592.69
2689,169.9,230.49,429.31,8.74,1525,11592.69
2690,169.9,230.49,429.31,8.74,1525,11592.69
2691,169.9,230.49,429.31,8.74,1525,11592.69
2692,169.9,230.49,429.31,8.74,1525,11592.69
2693,169.9,230.49,429.31,8.74,1525,11592.69
2694,169.9,230.49,429.31,8.74,1525,11592.69
2695,169.9,230.49,429.31,8.74,1525,11592.69
2696,169.9,230.49,429.31,8.74,1525,11592.69
2697,169.9,230.49,429.31,8.74,1525,11592.69
2698,169.9,230.49,429.31,8.74,1525,11592.69
2699,169.9,230.49,429.31,8.74,1525,11592.69
2700,169.9,230.49,429.31,8.74,1525,11592.69
2701,281.2,236.7,435,8.01,1158.4,11288.55
2702,281.2,236.7,435,8.01,1158.4,11288.55
2703,281.2,236.7,435,8.01,1158.4,11288.55
2704,281.2,236.7,435,8.01,1158.4,11288.55
2705,281.2,236.7,435,8.01,1158.4,11288.55
2706,281.2,236.7,435,8.01,1158.4,11288.55
2707,281.2,236.7,435,8.01,1158.4,11288.55
2708,281.2,236.7,435,8.01,1158.4,11288.55
2709,281.2,236.7,435,8.01,1158.4,11288.55
2710,281.2,236.7,435,8.01,1158.4,11288.55
2711,281.2,236.7,435,8.01,1158.4,11288.55
2712,281.2,236.7,435,8.01,1158.4,11288.55
2713,281.2,236.7,435,8.01,1158.4,11288.55
2714,281.2,236.7,435,8.01,1158.4,11288.55
2715,281.2,236.7,435,8.01,1158.4,11288.55
2716,281.2,236.7,435,8.01,1158.4,11288.55
2717,281.2,236.7,435,8.01,1158.4,11288.55
2718,281.2,236.7,435,8.01,1158.4,11288.55
2719,281.2,236.7,435,8.01,1158.4,11288.55
2720,281.2,236.7,435,8.01,1158.4,11288.55
2721,281.2,236.7,435,8.01,1158.4,11288.55
2722,281.2,236.7,435,8.01,1158.4,11288.55
2723,281.2,236.7,435,8.01,1158.4,11288.55
2724,281.2,236.7,435,8.01,1158.4,11288.55
2725,281.2,236.7,435,8.01,1158.4,11288.55
2726,281.2,236.7,435,8.01,1158.4,11288.55
2727,281.2,236.7,435,8.01,1158.4,11288.55
2728,281.2,236.7,435,8.01,1158.4,11288.55
2729,281.2,236.7,435,8.01,1158.4,11288.55
2730,281.2,236.7,435,8.01,1158.4,11288.55
2731,281.2,236.7,435,8.01,1158.4,11288.55
2732,281.2,236.7,435,8.01,1158.4,11288.55
2733,281.2,236.7,435,8.01,1158.4,11288.55
2734,281.2,236.7,435,8.01,1158.4,11288.55
2735,190.2,196.9,393.5,7.96,1436,13519.55
2736,190.2,196.9,393.5,7.96,1436,13519.55
2737,190.2,196.9,393.5,7.96,1436,13519.55
2738,190.2,196.9,393.5,7.96,1436,13519.55
2739,190.2,196.9,393.5,7.96,1436,13519.55
2740,190.2,196.9,393.5,7.96,1436,13519.55
2741,190.2,196.9,393.5,7.96,1436,13519.55
2742,190.2,196.9,393.5,7.96,1436,13519.55
2743,190.2,196.9,393.5,7.96,1436,13519.55
2744,190.2,196.9,393.5,7.96,1436,13519.55
2745,190.2,196.9,393.5,7.96,1436,13519.55
2746,190.2,196.9,393.5,7.96,1436,13519.55
2747,190.2,196.9,393.5,7.96,1436,13519.55
2748,190.2,196.9,393.5,7.96,1436,13519.55
2749,190.2,196.9,393.5,7.96,1436,13519.55
2750,190.2,196.9,393.5,7.96,1436,13519.55
2751,190.2,196.9,393.5,7.96,1436,13519.55
2752,190.2,196.9,393.5,7.96,1436,13519.55
2753,190.2,196.9,393.5,7.96,1436,13519.55
2754,190.2,196.9,393.5,7.96,1436,13519.55
2755,190.2,196.9,393.5,7.96,1436,13519.55
2756,190.2,196.9,393.5,7.96,1436,13519.55
2757,190.2,196.9,393.5,7.96,1436,13519.55
2758,190.2,196.9,393.5,7.96,1436,13519.55
2759,190.2,196.9,393.5,7.96,1436,13519.55
2760,190.2,196.9,393.5,7.96,1436,13519.55
2761,190.2,196.9,393.5,7.96,1436,13519.55
2762,190.2,196.9,393.5,7.96,1436,13519.55
2763,190.2,196.9,393.5,7.96,1436,13519.55
2764,190.2,196.9,393.5,7.96,1436,13519.55
2765,190.2,196.9,393.5,7.96,1436,13519.55
2766,190.2,196.9,393.5,7.96,1436,13519.55
2767,190.2,196.9,393.5,7.96,1436,13519.55
2768,54.2,197.7,394.4,8.05,977,18168.94
2769,54.2,197.7,394.4,8.05,977,18168.94
2770,54.2,197.7,394.4,8.05,977,18168.94
2771,54.2,197.7,394.4,8.05,977,18168.94
2772,54.2,197.7,394.4,8.05,977,18168.94
2773,54.2,197.7,394.4,8.05,977,18168.94
2774,54.2,197.7,394.4,8.05,977,18168.94
2775,54.2,197.7,394.4,8.05,977,18168.94
2776,54.2,197.7,394.4,8.05,977,18168.94
2777,54.2,197.7,394.4,8.05,977,18168.94
2778,54.2,197.7,394.4,8.05,977,18168.94
2779,54.2,197.7,394.4,8.05,977,18168.94
2780,54.2,197.7,394.4,8.05,977,18168.94
2781,54.2,197.7,394.4,8.05,977,18168.94
2782,54.2,197.7,394.4,8.05,977,18168.94
2783,54.2,197.7,394.4,8.05,977,18168.94
2784,54.2,197.7,394.4,8.05,977,18168.94
2785,54.2,197.7,394.4,8.05,977,18168.94
2786,54.2,197.7,394.4,8.05,977,18168.94
2787,54.2,197.7,394.4,8.05,977,18168.94
2788,54.2,197.7,394.4,8.05,977,18168.94
2789,54.2,197.7,394.4,8.05,977,18168.94
2790,54.2,197.7,394.4,8.05,977,18168.94
2791,54.2,197.7,394.4,8.05,977,18168.94
2792,54.2,197.7,394.4,8.05,977,18168.94
2793,54.2,197.7,394.4,8.05,977,18168.94
2794,54.2,197.7,394.4,8.05,977,18168.94
2795,54.2,197.7,394.4,8.05,977,18168.94
2796,54.2,197.7,394.4,8.05,977,18168.94
2797,54.2,197.7,394.4,8.05,977,18168.94
2798,54.2,197.7,394.4,8.05,977,18168.94
2799,54.2,197.7,394.4,8.05,977,18168.94
2800,54.2,197.7,394.4,8.05,977,18168.94
2801,68.2,152.97,364.48,51.99,1532,21128.33
2802,68.2,152.97,364.48,51.99,1532,21128.33
2803,68.2,152.97,364.48,51.99,1532,21128.33
2804,68.2,152.97,364.48,51.99,1532,21128.33
2805,68.2,152.97,364.48,51.99,1532,21128.33
2806,68.2,152.97,364.48,51.99,1532,21128.33
2807,68.2,152.97,364.48,51.99,1532,21128.33
2808,68.2,152.97,364.48,51.99,1532,21128.33
2809,68.2,152.97,364.48,51.99,1532,21128.33
2810,68.2,152.97,364.48,51.99,1532,21128.33
2811,68.2,152.97,364.48,51.99,1532,21128.33
2812,68.2,152.97,364.48,51.99,1532,21128.33
2813,68.2,152.97,364.48,51.99,1532,21128.33
2814,68.2,152.97,364.48,51.99,1532,21128.33
2815,68.2,152.97,364.48,51.99,1532,21128.33
2816,68.2,152.97,364.48,51.99,1532,21128.33
2817,68.2,152.97,364.48,51.99,1532,21128.33
2818,68.2,152.97,364.48,51.99,1532,21128.33
2819,68.2,152.97,364.48,51.99,1532,21128.33
2820,68.2,152.97,364.48,51.99,1532,21128.33
2821,68.2,152.97,364.48,51.99,1532,21128.33
2822,68.2,152.97,364.48,51.99,1532,21128.33
2823,68.2,152.97,364.48,51.99,1532,21128.33
2824,68.2,152.97,364.48,51.99,1532,21128.33
2825,68.2,152.97,364.48,51.99,1532,21128.33
2826,68.2,152.97,364.48,51.99,1532,21128.33
2827,68.2,152.97,364.48,51.99,1532,21128.33
2828,68.2,152.97,364.48,51.99,1532,21128.33
2829,68.2,152.97,364.48,51.99,1532,21128.33
2830,68.2,152.97,364.48,51.99,1532,21128.33
2831,68.2,152.97,364.48,51.99,1532,21128.33
2832,68.2,152.97,364.48,51.99,1532,21128.33
2833,68.2,152.97,364.48,51.99,1532,21128.33
2834,68.2,152.97,364.48,51.99,1532,21128.33
2835,553.2,243,456.2,18.96,1311.42,11283.95
2836,553.2,243,456.2,18.96,1311.42,11283.95
2837,553.2,243,456.2,18.96,1311.42,11283.95
2838,553.2,243,456.2,18.96,1311.42,11283.95
2839,553.2,243,456.2,18.96,1311.42,11283.95
2840,553.2,243,456.2,18.96,1311.42,11283.95
2841,553.2,243,456.2,18.96,1311.42,11283.95
2842,553.2,243,456.2,18.96,1311.42,11283.95
2843,553.2,243,456.2,18.96,1311.42,11283.95
2844,553.2,243,456.2,18.96,1311.42,11283.95
2845,553.2,243,456.2,18.96,1311.42,11283.95
2846,553.2,243,456.2,18.96,1311.42,11283.95
2847,553.2,243,456.2,18.96,1311.42,11283.95
2848,553.2,243,456.2,18.96,1311.42,11283.95
2849,553.2,243,456.2,18.96,1311.42,11283.95
2850,553.2,243,456.2,18.96,1311.42,11283.95
2851,553.2,243,456.2,18.96,1311.42,11283.95
2852,553.2,243,456.2,18.96,1311.42,11283.95
2853,553.2,243,456.2,18.96,1311.42,11283.95
2854,553.2,243,456.2,18.96,1311.42,11283.95
2855,553.2,243,456.2,18.96,1311.42,11283.95
2856,553.2,243,456.2,18.96,1311.42,11283.95
2857,553.2,243,456.2,18.96,1311.42,11283.95
2858,553.2,243,456.2,18.96,1311.42,11283.95
2859,553.2,243,456.2,18.96,1311.42,11283.95
2860,553.2,243,456.2,18.96,1311.42,11283.95
2861,553.2,243,456.2,18.96,1311.42,11283.95
