index,glir,qo,qt,wc,ch,gor,glir_old,tes,gor_old,glir_edit,glir_edit
2316,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2317,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2318,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2319,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2320,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2321,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2322,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2323,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2324,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2325,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2326,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2327,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2328,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2329,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2330,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2331,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2332,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2333,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2334,801,102.23,103.24,1,1442.68,45260.96,160.2,11315.24,401.06,,
2335,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2336,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2337,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2338,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2339,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2340,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2341,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2342,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2343,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2344,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2345,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2346,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2347,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2348,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2349,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2350,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2351,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2352,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2353,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2354,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2355,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2356,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2357,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2358,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2359,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2360,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2361,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2362,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2363,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2364,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2365,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2366,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2367,836,117.72,118.89,1,1379.34,42571.12,167.2,10642.78,399.25,,
2368,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2369,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2370,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2371,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2372,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2373,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2374,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2375,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2376,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2377,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2378,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2379,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2380,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2381,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2382,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2383,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2384,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2385,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2386,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2387,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2388,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2389,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2390,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2391,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2392,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2393,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2394,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2395,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2396,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2397,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2398,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2399,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2400,2446,105.1,106.18,1.04,1260.4,44700.96,489.2,11175.24,380.59,,
2401,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2402,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2403,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2404,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2405,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2406,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2407,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2408,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2409,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2410,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2411,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2412,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2413,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2414,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2415,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2416,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2417,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2418,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2419,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2420,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2421,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2422,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2423,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2424,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2425,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2426,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2427,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2428,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2429,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2430,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2431,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2432,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2433,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2434,2191,101.1,102.08,0.98,1210,45461.52,438.2,11365.38,395.65,,
2435,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2436,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2437,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2438,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2439,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2440,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2441,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2442,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2443,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2444,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2445,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2446,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2447,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2448,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2449,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2450,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2451,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2452,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2453,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2454,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2455,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2456,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2457,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2458,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2459,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2460,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2461,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2462,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2463,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2464,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2465,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2466,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2467,1546,122.6,123.78,0.97,967.75,41808.28,309.2,10452.07,407.83,,
2468,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2469,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2470,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2471,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2472,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2473,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2474,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2475,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2476,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2477,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2478,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2479,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2480,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2481,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2482,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2483,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2484,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2485,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2486,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2487,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2488,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2489,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2490,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2491,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2492,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2493,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2494,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2495,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2496,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2497,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2498,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2499,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2500,751,168,170.51,1.5,1515,78567.16,150.2,19641.79,238.1,,
2501,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2502,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2503,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2504,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2505,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2506,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2507,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2508,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2509,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2510,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2511,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2512,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2513,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2514,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2515,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2516,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2517,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2518,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2519,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2520,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2521,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2522,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2523,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2524,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2525,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2526,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2527,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2528,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2529,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2530,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2531,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2532,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2533,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2534,1661,193.1,195.07,1.03,761,33164.16,332.2,8291.04,414.29,,
2535,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2536,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2537,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2538,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2539,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2540,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2541,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2542,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2543,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2544,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2545,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2546,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2547,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2548,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2549,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2550,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2551,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2552,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2553,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2554,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2555,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2556,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2557,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2558,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2559,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2560,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2561,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2562,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2563,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2564,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2565,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2566,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2567,1446,134.9,136.28,1.03,929,39895.88,289.2,9973.97,370.64,,
2568,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2569,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2570,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2571,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2572,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2573,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2574,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2575,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2576,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2577,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2578,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2579,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2580,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2581,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2582,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2583,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2584,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2585,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2586,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2587,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2588,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2589,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2590,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2591,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2592,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2593,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2594,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2595,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2596,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2597,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2598,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2599,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2600,671,62.3,63.34,1.69,1409.58,54039.72,134.2,13509.93,321.03,,
2601,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2602,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2603,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2604,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2605,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2606,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2607,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2608,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2609,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2610,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2611,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2612,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2613,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2614,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2615,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2616,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2617,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2618,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2619,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2620,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2621,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2622,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2623,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2624,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2625,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2626,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2627,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2628,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2629,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2630,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2631,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2632,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2633,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2634,271,126.12,131.98,4.69,1108,53852.08,54.2,13463.02,6898.19,,
2635,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2636,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2637,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2638,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2639,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2640,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2641,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2642,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2643,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2644,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2645,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2646,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2647,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2648,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2649,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2650,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2651,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2652,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2653,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2654,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2655,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2656,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
2657,271,104.43,108.57,4,1101.55,58079.92,54.2,14519.98,7947.91,,
